Unnamed: 0,serviceCharge,heatingType,newlyConst,balcony,telekomUploadSpeed,totalRent,yearConstructed,scoutId,hasKitchen,cellar,baseRent,livingSpace,condition,petsAllowed,lift,typeOfFlat,noRooms,floorNo,numberOfFloors,garden,regio3,heatingCosts,ParkSpaces,fullAddress,price_category
2864,108.0,gas_heating,0,1,40.0,947.08,1990.0,104852194,1,1,730.08,72.5,first_time_use_after_refurbishment,3,0,maisonette,2.0,3.0,3.0,0,Lichterfelde_Steglitz,109.0,1,"Ostpreußendamm 128d, 12207 Berlin, Germany",below_average
2865,200.0,floor_heating,1,1,40.0,2040.0,2019.0,111917989,1,1,1840.0,95.38,first_time_use,3,1,apartment,2.0,4.0,6.0,0,Friedrichshain_Friedrichshain,70.3,1,"Stralauer Allee 13, 10245 Berlin, Germany",above_average
2866,220.0,central_heating,0,1,40.0,1810.0,1911.0,71054286,1,1,1590.0,118.0,mint_condition,2,0,terraced_flat,3.0,0.0,3.0,1,Johannisthal_Treptow,100.0,0,"Herweghstrasse 19, 12487 Berlin, Germany",above_average
2867,59.0,gas_heating,0,0,40.0,808.0,1900.0,112149698,0,0,690.0,59.0,well_kept,3,0,apartment,2.0,1.0,2.0,1,Oberschöneweide_Köpenick,59.0,0,"Roedernstr. 12, 12459 Berlin, Germany",below_average
2868,135.42,central_heating,1,1,40.0,1349.98,2019.0,112928281,1,1,1151.07,67.71,first_time_use,2,1,apartment,2.0,3.0,6.0,1,Friedrichshain_Friedrichshain,63.5,1,"Rigaer Straße  37 C, 10247 Berlin, Germany",above_average
2869,440.0,district_heating,0,1,32.1,2586.0,2016.0,88251851,1,1,2146.0,116.0,fully_renovated,2,1,roof_storey,2.0,6.0,6.0,0,Kreuzberg_Kreuzberg,70.3,1,"Cuvrystraße 4, 10997 Berlin, Germany",above_average
2870,237.24,district_heating,0,1,10.0,699.42,1966.0,107081737,0,0,462.18,64.37,first_time_use,2,1,apartment,2.0,11.0,5.0,0,Spandau_Spandau,76.4,0,"Hainleiteweg 13, 13589 Berlin, Germany",below_average
2871,158.0,self_contained_central_heating,0,0,10.0,878.0,1900.0,102291727,0,0,720.0,90.0,first_time_use,3,0,apartment,2.0,2.0,4.0,0,Köpenick_Köpenick,70.3,0,"Bahnhofstraße 6, 12555 Berlin, Germany",below_average
2872,175.37,oil_heating,0,1,40.0,1654.93,1920.0,107627222,1,1,1399.7,82.34,first_time_use_after_refurbishment,2,0,apartment,3.0,3.0,3.0,1,Wannsee_Zehlendorf,79.9,1,"Tillmannsweg 11, 14109 Berlin, Germany",above_average
2873,233.0,central_heating,0,1,40.0,2123.0,1899.0,106521938,0,0,1890.0,104.96,first_time_use,2,0,apartment,4.0,2.0,6.0,0,Friedrichshain_Friedrichshain,140.5,0,"Warschauer Straße 62, 10243 Berlin, Germany",above_average
2874,125.0,central_heating,0,1,40.0,1119.0,1958.0,113283956,0,0,929.0,55.0,modernized,3,1,apartment,2.0,2.0,5.0,0,Wilmersdorf_Wilmersdorf,65.0,0,"Nestorstraße 53a, 10709 Berlin, Germany",below_average
2875,170.0,central_heating,0,1,10.0,750.0,1930.0,107336714,0,0,580.0,62.93,refurbished,2,0,apartment,2.0,2.0,3.0,1,Adlershof_Treptow,70.3,0,"Anna-Seghers-Straße  133, 12489 Berlin, Germany",below_average
2876,275.0,central_heating,0,1,40.0,1790.0,1939.0,111407885,0,0,1515.0,106.81,modernized,2,0,apartment,3.0,4.0,10.0,0,Charlottenburg_Charlottenburg,0.0,1,"Meiningenallee 11, 14052 Berlin, Germany",above_average
2877,160.0,central_heating,1,1,32.1,1600.0,2018.0,105131067,1,1,1325.0,99.8,first_time_use,3,1,apartment,3.0,1.0,2.0,0,Marienfelde_Tempelhof,115.0,0,"Kaiserallee 29, 12277 Berlin, Germany",above_average
2878,115.0,self_contained_central_heating,0,0,40.0,645.0,1912.0,111267929,0,0,530.0,50.0,refurbished,3,0,ground_floor,1.0,0.0,4.0,0,Siemensstadt_Spandau,45.0,0,"Wehneltsteig 2, 13629 Berlin, Germany",below_average
2879,120.0,self_contained_central_heating,0,0,40.0,1200.0,1951.0,110752055,1,1,1080.0,66.84,first_time_use,2,0,apartment,2.0,1.0,5.0,0,Wedding_Wedding,70.3,0,"Genter Straße 11, 13353 Berlin, Germany",below_average
2880,80.0,central_heating,0,1,40.0,1279.0,1864.0,113805955,0,0,1129.0,62.6,first_time_use_after_refurbishment,3,0,raised_ground_floor,2.0,0.0,5.0,0,Mitte_Mitte,70.0,0,"Melchiorstr. 3, 10179 Berlin, Germany",above_average
2881,121.0,central_heating,1,0,40.0,569.0,2018.0,110748722,1,1,448.0,18.0,first_time_use,2,1,apartment,1.0,2.0,4.0,0,Oberschöneweide_Köpenick,35.1,0,"Schillerpromenade 1, 12459 Berlin, Germany",below_average
2882,223.0,oil_heating,0,1,40.0,1410.87,1989.0,57820102,1,1,1140.87,92.08,well_kept,3,1,apartment,4.0,1.0,4.0,0,Steglitz_Steglitz,47.0,0,"Knausstraße  7, 12157 Berlin, Germany",above_average
2883,76.29,central_heating,0,0,40.0,306.16,1986.0,115688561,0,0,229.87,32.5,first_time_use,2,0,apartment,1.0,7.0,1.0,0,Neu_Hohenschönhausen_Hohenschönhausen,35.1,0,"Wiecker Str. 13, 13051 Berlin, Germany",below_average
2884,120.87,central_heating,0,1,40.0,904.17,1926.0,109605799,0,0,687.93,59.82,refurbished,3,0,apartment,2.5,3.0,4.0,0,Britz_Neukölln,95.4,0,"Lauterberger Str. 14, 12347 Berlin, Germany",below_average
2885,190.0,gas_heating,0,0,10.0,1240.0,1886.0,107359668,1,1,1050.0,95.0,well_kept,3,0,raised_ground_floor,3.0,4.0,4.0,1,Prenzlauer_Berg_Prenzlauer_Berg,105.4,0,"Straßburger Straße 57, 10405 Berlin, Germany",below_average
2886,300.0,central_heating,0,0,40.0,1750.0,1980.0,115630423,0,0,1450.0,163.0,first_time_use,2,0,apartment,4.0,2.0,2.0,0,Baumschulenweg_Treptow,140.5,0,"Rodelbergweg 6, 12437 Berlin, Germany",above_average
2887,80.0,central_heating,0,1,40.0,1650.0,1959.0,115451318,1,1,1500.0,50.96,first_time_use,2,1,apartment,2.0,1.0,6.0,0,Mitte_Mitte,70.0,0,"Weinbergsweg 6, 10119 Berlin, Germany",above_average
2888,650.0,floor_heating,0,1,32.1,3500.0,2009.0,107743333,1,1,2850.0,165.0,well_kept,2,1,loft,3.0,2.0,5.0,0,Mitte_Mitte,105.4,0,"Linienstraße / Ecke Alte Schönhauser Str. 0, 10119 Berlin, Germany",above_average
2889,120.0,floor_heating,0,1,32.1,750.0,1935.0,113641889,1,1,630.0,42.0,first_time_use_after_refurbishment,3,0,terraced_flat,1.0,0.0,3.0,1,Staaken_Spandau,35.1,1,"Metropolitan Park 69, 13591 Berlin, Germany",below_average
2890,187.63,district_heating,0,1,40.0,587.18,1954.0,107370286,0,0,399.55,48.56,fully_renovated,2,0,ground_floor,2.0,0.0,5.0,0,Britz_Neukölln,72.9,0,"Neumarkplan 4C, 12349 Berlin, Germany",below_average
2891,126.0,central_heating,0,1,40.0,1154.0,1905.0,110746037,0,0,972.0,74.76,refurbished,3,0,apartment,2.0,2.0,4.0,0,Wedding_Wedding,56.0,0,"Koloniestraße 38, 13359 Berlin, Germany",below_average
2892,228.44,district_heating,0,1,2.4,749.48,1961.0,111167259,0,0,521.04,62.55,modernized,2,0,apartment,2.0,3.0,3.0,0,Spandau_Spandau,93.6,0,"Pionierstr. 23A, 13583 Berlin, Germany",below_average
2893,150.0,central_heating,0,1,40.0,1350.0,1980.0,115453780,1,1,1200.0,73.0,first_time_use,3,0,roof_storey,2.0,5.0,5.0,1,Neukölln_Neukölln,60.0,0,"Weserstraße 68, 12045 Berlin, Germany",above_average
2894,186.38,district_heating,0,1,40.0,763.2,1918.0,113833697,0,0,576.82,65.93,first_time_use,2,0,apartment,2.0,3.0,5.0,0,Spandau_Spandau,71.1,0,"Adamstr. 33, 13595 Berlin, Germany",below_average
2895,330.33,central_heating,0,0,40.0,1808.14,1996.0,113225864,1,1,1477.81,86.93,first_time_use,3,1,apartment,3.0,5.0,5.0,0,Mitte_Mitte,105.4,0,"Luisenstraße 51, 10117 Berlin, Germany",above_average
2896,50.0,central_heating,0,0,40.0,499.0,1898.0,106535726,0,0,395.0,36.5,well_kept,3,0,apartment,1.0,1.0,4.0,0,Baumschulenweg_Treptow,54.0,0,"Behringstr. 9, 12437 Berlin, Germany",below_average
2897,184.0,district_heating,0,1,40.0,936.4,1980.0,111427514,0,0,644.4,108.12,well_kept,3,1,apartment,5.0,3.0,6.0,0,Marzahn_Marzahn,108.0,0,"Trusetaler Str. 61, 12687 Berlin, Germany",below_average
2898,350.0,central_heating,0,1,10.0,949.0,1980.0,109717287,1,1,599.0,45.0,first_time_use,2,1,apartment,1.0,2.0,5.0,0,Wilmersdorf_Wilmersdorf,35.1,0,"Olivaer Platz 10, 10707 Berlin, Germany",below_average
2899,150.0,central_heating,0,1,10.0,1499.0,1905.0,105491256,1,1,1249.0,101.7,fully_renovated,1,0,apartment,3.0,2.0,4.0,0,Tegel_Reinickendorf,100.0,0,"Buddestr. 7, 13507 Berlin, Germany",above_average
2900,70.0,district_heating,0,1,40.0,1300.0,1930.0,111043279,1,1,1150.0,52.78,first_time_use,2,0,ground_floor,2.0,0.0,4.0,0,Prenzlauer_Berg_Prenzlauer_Berg,80.0,0,"Margarete-Walter-Straße 10, 10407 Berlin, Germany",above_average
2901,126.98,district_heating,1,1,40.0,1358.69,2019.0,114581546,1,1,1168.22,63.49,first_time_use,3,1,apartment,2.0,2.0,5.0,0,Tiergarten_Tiergarten,63.5,0,"Heidestraße 19, 10557 Berlin, Germany",above_average
2902,180.07,central_heating,1,1,40.0,1006.63,2018.0,107340451,0,0,756.26,72.03,first_time_use,2,1,roof_storey,2.0,1.0,5.0,0,Spandau_Spandau,70.3,0,"Pepitapromenade 31, 13587 Berlin, Germany",below_average
2903,310.0,district_heating,0,1,40.0,3210.0,1927.0,111263609,1,1,2900.0,121.0,first_time_use_after_refurbishment,2,1,maisonette,4.0,5.0,5.0,0,Charlottenburg_Charlottenburg,140.5,0,"Herbartstraße 16, 14057 Berlin, Germany",above_average
2904,227.0,central_heating,0,1,40.0,829.0,1980.0,111207884,1,1,602.0,72.0,need_of_renovation,3,0,apartment,2.0,3.0,3.0,0,Spandau_Spandau,70.3,0,"Heerstr. 277, 13595 Berlin, Germany",below_average
2905,363.27,floor_heating,1,1,40.0,2184.59,2018.0,110759860,1,1,1821.33,103.79,first_time_use,3,1,apartment,3.0,3.0,7.0,0,Tiergarten_Tiergarten,105.4,1,"Lützowufer 23, 10787 Berlin, Germany",above_average
2906,97.0,central_heating,0,0,10.0,599.0,1908.0,91760624,0,0,505.0,38.53,modernized,2,0,apartment,1.0,3.0,3.0,0,Wedding_Wedding,21.0,0,"Torfstraße 18, 13353 Berlin, Germany",below_average
2907,55.72,central_heating,0,0,40.0,351.78,1989.0,113866296,0,0,273.55,32.55,first_time_use,2,1,apartment,1.0,4.0,6.0,0,Marzahn_Marzahn,22.5,0,"Niemegker Straße 22, 12689 Berlin, Germany",below_average
2908,74.1,central_heating,1,1,32.1,544.43,2018.0,107374522,0,0,435.46,43.59,first_time_use,2,1,apartment,1.0,3.0,6.0,0,Biesdorf_Marzahn,34.9,0,"Cecilienstraße 197, 12683 Berlin, Germany",below_average
2909,153.0,central_heating,0,0,40.0,879.3,2006.0,113541312,0,0,656.0,63.0,first_time_use,2,0,apartment,2.0,3.0,4.0,0,Johannisthal_Treptow,70.3,0,"Sterndamm 86 C, 12487 Berlin, Germany",below_average
2910,123.84,central_heating,0,1,40.0,431.59,1977.0,110413757,1,1,310.75,43.04,well_kept,2,1,apartment,1.0,6.0,7.0,0,Wedding_Wedding,35.1,0,"Iranische Str. 6a, 13347 Berlin, Germany",below_average
2911,70.0,self_contained_central_heating,0,1,10.0,635.0,1995.0,107354259,1,1,495.0,50.0,well_kept,3,0,apartment,2.0,1.0,3.0,1,Biesdorf_Marzahn,70.0,0,"Prignitzstraße 100, 12689 Berlin, Germany",below_average
2912,204.0,self_contained_central_heating,0,1,40.0,1243.0,1988.0,110911923,0,0,951.0,111.94,fully_renovated,3,0,apartment,4.0,1.0,4.0,0,Köpenick_Köpenick,88.0,0,"Müggelheimer Straße 5c, 12555 Berlin, Germany",below_average
2913,100.0,self_contained_central_heating,0,1,2.4,1000.0,1911.0,65302228,1,1,900.0,75.0,refurbished,2,0,apartment,3.0,2.0,4.0,1,Schmargendorf_Wilmersdorf,70.0,0,"Hundekehlestraße 11, 14195 Berlin, Germany",below_average
2914,137.17,central_heating,0,1,40.0,557.28,1930.0,115468527,0,0,420.11,55.5,first_time_use,2,0,ground_floor,2.0,1.0,5.0,0,Alt_Hohenschönhausen_Hohenschönhausen,70.3,0,"Degnerstr. 51, 13053 Berlin, Germany",below_average
2915,270.0,central_heating,0,1,40.0,2770.0,2014.0,115220212,1,1,2500.0,180.0,well_kept,3,0,other,6.0,0.0,0.0,1,Rudow_Neukölln,210.8,1,"Orchideenweg 121, 12357 Berlin, Germany",above_average
2916,263.0,floor_heating,0,1,40.0,1745.24,2016.0,109856503,0,0,1412.8,92.34,first_time_use,3,1,apartment,3.0,5.0,7.0,0,Mitte_Mitte,69.0,0,"Chausseestraße 59a, 10115 Berlin, Germany",above_average
2917,252.0,central_heating,0,1,40.0,1030.44,2000.0,112959830,0,0,778.44,67.0,first_time_use,2,1,apartment,3.0,1.0,3.0,1,Köpenick_Köpenick,92.0,0,"Stellingdamm 8b, 12555 Berlin, Germany",below_average
2918,300.0,central_heating,0,1,40.0,1200.0,1980.0,111150946,1,1,900.0,62.5,fully_renovated,3,1,apartment,2.0,1.0,1.0,0,Schöneberg_Schöneberg,70.3,1,"Kurfürstenstraße 126a, 10785 Berlin, Germany",below_average
2919,50.0,central_heating,0,0,2.4,800.0,1980.0,115648826,1,1,750.0,11.0,modernized,2,0,apartment,1.0,5.0,8.0,0,Tiergarten_Tiergarten,35.1,0,"Linkstraße 6, 10785 Berlin, Germany",below_average
2920,290.0,district_heating,0,1,40.0,1032.0,1989.0,113764860,1,1,742.0,81.26,modernized,3,1,apartment,3.0,1.0,6.0,0,Wedding_Wedding,105.4,1,"Maxstraße 4b, 13347 Berlin, Germany",below_average
2921,140.0,self_contained_central_heating,0,1,2.4,680.0,1908.0,111306340,1,1,540.0,59.0,refurbished,3,0,apartment,2.0,1.0,4.0,0,Reinickendorf_Reinickendorf,0.0,0,"Antonienstraße 6, 13403 Berlin, Germany",below_average
2922,661.5,district_heating,1,1,32.1,4158.0,2018.0,108130307,1,1,3496.5,189.0,first_time_use,2,1,apartment,5.0,2.0,5.0,0,Neukölln_Neukölln,175.6,0,"Maybachufer 38, 12047 Berlin, Germany",above_average
2923,242.0,central_heating,1,1,32.1,1806.0,2018.0,111959117,1,1,1564.0,88.0,first_time_use,3,1,apartment,4.0,1.0,6.0,0,Tiergarten_Tiergarten,140.5,1,"Lydia-Rabinowitsch-Straße 10D, 10557 Berlin, Germany",above_average
2924,320.0,central_heating,0,1,40.0,1550.4,1900.0,115671102,0,0,1125.0,107.0,first_time_use,2,0,apartment,3.0,3.0,4.0,0,Friedrichshain_Friedrichshain,105.4,0,"Ebertystraße 23, 10249 Berlin, Germany",above_average
2925,90.99,central_heating,0,1,40.0,760.29,1987.0,111417693,0,0,582.3,64.7,first_time_use,2,0,ground_floor,3.0,6.0,6.0,0,Lichtenberg_Lichtenberg,87.0,0,"Schulze-Boysen-Str. 75, 10365 Berlin, Germany",below_average
2926,277.38,central_heating,0,1,40.0,1948.9,1898.0,108660424,1,1,1671.52,112.04,first_time_use_after_refurbishment,3,1,apartment,3.0,4.0,4.0,0,Friedrichshain_Friedrichshain,105.4,0,"Warschauer Straße 82, 10243 Berlin, Germany",above_average
2927,160.0,central_heating,1,1,32.1,1585.0,2018.0,105131309,1,1,1310.0,99.8,first_time_use,3,1,apartment,3.0,1.0,2.0,0,Marienfelde_Tempelhof,115.0,0,"Marienfelder Allee 85, 12277 Berlin, Germany",above_average
2928,440.0,central_heating,0,1,40.0,4240.0,1900.0,113772187,1,1,3800.0,242.0,well_kept,2,1,maisonette,7.0,5.0,5.0,0,Prenzlauer_Berg_Prenzlauer_Berg,245.9,0,"Winsstrasse 69, 10405 Berlin, Germany",above_average
2929,300.0,central_heating,0,0,40.0,1600.0,1980.0,103109824,1,1,1300.0,90.0,first_time_use_after_refurbishment,3,1,apartment,3.0,2.0,8.0,0,Mitte_Mitte,105.4,0,"Strausberger Platz 5, 10178 Berlin, Germany",above_average
2930,161.0,central_heating,0,1,40.0,1231.0,1989.0,105729329,1,1,960.0,90.35,well_kept,2,1,apartment,3.0,2.0,4.0,1,Tegel_Reinickendorf,110.0,0,"Semmelweg 3a, 13507 Berlin, Germany",below_average
2931,65.0,central_heating,0,1,40.0,995.0,1988.0,113481406,1,1,800.0,63.0,first_time_use_after_refurbishment,3,0,apartment,2.0,0.0,2.0,1,Rudow_Neukölln,130.0,0,"Pfarrsiedlung 15, 12355 Berlin, Germany",below_average
2932,180.0,district_heating,0,0,40.0,1500.0,1933.0,112853335,1,1,1230.0,95.93,first_time_use,2,0,roof_storey,3.5,4.0,4.0,0,Reinickendorf_Reinickendorf,90.0,0,"Romanshorner Weg 21, 13407 Berlin, Germany",above_average
2933,100.0,central_heating,0,1,40.0,690.0,1980.0,114772382,1,1,590.0,29.6,first_time_use,2,1,apartment,1.0,5.0,7.0,0,Mitte_Mitte,35.1,0,"Alex-Wedding-Straße 3, 10178 Berlin, Germany",below_average
2934,63.0,district_heating,0,0,40.0,800.0,1986.0,115654688,0,0,710.0,28.76,first_time_use,2,0,apartment,2.0,6.0,6.0,0,Friedrichshain_Friedrichshain,27.0,0,"Wriezener Karree 8, 10243 Berlin, Germany",below_average
2935,109.0,central_heating,0,0,40.0,683.5,1989.0,106944485,0,0,533.5,68.75,first_time_use,2,0,apartment,3.0,1.0,3.0,0,Kaulsdorf_Hellersdorf,41.0,0,"Ohserring  37, 12619 Berlin, Germany",below_average
2936,280.0,central_heating,0,1,10.0,3294.2,2015.0,107354278,1,1,2834.2,142.0,mint_condition,2,1,apartment,3.0,1.0,2.0,1,Grunewald_Wilmersdorf,180.0,1,"Trabener Str. 77, 14193 Berlin, Germany",above_average
2937,304.05,central_heating,0,1,32.1,1852.04,1980.0,111415186,1,1,1547.99,89.97,first_time_use,3,1,apartment,3.0,2.0,5.0,0,Wedding_Wedding,105.4,0,"Lichtburgring 6, 13355 Berlin, Germany",above_average
2938,124.24,central_heating,0,0,40.0,1403.14,1900.0,110862013,0,0,1169.28,73.08,refurbished,3,1,apartment,2.0,4.0,5.0,0,Friedrichshain_Friedrichshain,109.6,0,"Warschauer Straße 47, 10243 Berlin, Germany",above_average
2939,85.0,central_heating,0,1,40.0,790.0,1956.0,65609839,1,1,630.0,59.68,refurbished,2,0,apartment,3.0,4.0,4.0,0,Tiergarten_Tiergarten,75.0,0,"Lüneburger Str. 8, 10557 Berlin, Germany",below_average
2940,101.0,central_heating,0,1,32.1,1637.0,1895.0,112846732,0,0,1458.0,91.0,first_time_use,3,0,roof_storey,3.0,4.0,4.0,0,Friedenau_Schöneberg,78.0,0,"Moselstraße 7-8, 12159 Berlin, Germany",above_average
2941,195.68,district_heating,1,0,40.0,2088.88,2019.0,112897141,0,0,1795.36,97.84,first_time_use,3,0,apartment,3.0,4.0,5.0,0,Tiergarten_Tiergarten,97.8,0,"Heidestraße 19, 10557 Berlin, Germany",above_average
2942,150.0,oil_heating,0,1,10.0,600.0,1975.0,111261006,1,1,450.0,43.0,fully_renovated,2,0,apartment,1.0,1.0,3.0,0,Lankwitz_Steglitz,35.1,0,"Tennstedter Straße 0, 12249 Berlin, Germany",below_average
2943,155.61,district_heating,0,0,40.0,524.93,1988.0,113779914,0,0,369.32,45.78,modernized,2,0,apartment,2.0,5.0,3.0,0,Hellersdorf_Hellersdorf,54.9,0,"Oschatzer Ring 38, 12627 Berlin, Germany",below_average
2944,250.0,combined_heat_and_power_plant,1,1,40.0,1400.0,2019.0,115459851,1,1,1150.0,78.0,first_time_use,3,1,roof_storey,2.0,4.0,4.0,1,Karlshorst_Lichtenberg,70.3,0,"Odinstraße 19, 10318 Berlin, Germany",above_average
2945,162.7,central_heating,0,1,40.0,880.7,1980.0,111356791,1,1,718.0,35.9,mint_condition,2,1,roof_storey,1.0,5.0,5.0,0,Adlershof_Treptow,35.1,0,"Dörpfeldstraße 5, 12489 Berlin, Germany",below_average
2946,200.0,central_heating,0,1,40.0,1050.0,1998.0,113536677,1,1,850.0,55.0,refurbished,2,0,apartment,1.0,4.0,5.0,0,Neukölln_Neukölln,100.0,0,"Pannierstraße 28, 12047 Berlin, Germany",below_average
2947,80.61,central_heating,0,1,10.0,685.33,1929.0,112966268,0,0,562.8,46.9,well_kept,3,0,apartment,1.5,1.0,4.0,0,Schmargendorf_Wilmersdorf,41.9,0,"Hohenzollerndamm 68a, 14199 Berlin, Germany",below_average
2948,255.0,floor_heating,1,0,40.0,1454.0,2019.0,115547877,1,1,1199.0,64.5,first_time_use,3,1,apartment,2.0,1.0,6.0,0,Mitte_Mitte,70.3,0,"Stallschreiberstraße 32A, 10179 Berlin, Germany",above_average
2949,85.0,district_heating,0,0,40.0,950.0,1976.0,113610433,1,1,825.0,41.67,first_time_use,2,1,apartment,1.0,2.0,7.0,0,Tiergarten_Tiergarten,40.0,0,"Bachstraße 5, 10555 Berlin, Germany",below_average
2950,140.0,central_heating,0,1,5.0,870.0,1960.0,111351314,1,1,660.0,65.0,first_time_use_after_refurbishment,2,0,apartment,2.0,3.0,3.0,0,Lankwitz_Steglitz,70.0,0,"Kaiser Wilhelm Str. 29b, 12247 Berlin, Germany",below_average
2951,60.0,self_contained_central_heating,0,1,40.0,800.0,1910.0,105290914,1,1,740.0,37.0,refurbished,2,0,apartment,1.0,2.0,5.0,0,Neukölln_Neukölln,35.1,0,"Braunschweiger Straße 47, 12055 Berlin, Germany",below_average
2952,150.0,central_heating,0,1,40.0,749.0,1971.0,111305544,0,0,549.0,60.0,refurbished,3,1,apartment,2.0,3.0,18.0,0,Neukölln_Neukölln,50.0,0,"Sonnenallee 281, 12057 Berlin, Germany",below_average
2953,121.0,combined_heat_and_power_plant,1,1,40.0,759.0,2019.0,115709190,1,1,638.0,22.0,first_time_use,3,1,apartment,1.0,4.0,5.0,0,Neukölln_Neukölln,35.1,0,"Silbersteinstraße 54, 12051 Berlin, Germany",below_average
2954,394.0,central_heating,1,1,40.0,3214.0,2019.0,113494384,1,1,2820.0,132.0,first_time_use,2,1,apartment,4.0,4.0,6.0,0,Tiergarten_Tiergarten,140.5,1,"Hilda-Geiringer-Weg H 6, 10557 Berlin, Germany",above_average
2955,315.01,district_heating,0,1,40.0,1068.31,1996.0,115302916,0,0,753.3,77.82,fully_renovated,2,1,apartment,3.0,2.0,7.0,0,Köpenick_Köpenick,113.0,0,"Glienicker Str. 6, 12557 Berlin, Germany",below_average
2956,178.0,central_heating,1,1,40.0,960.0,2019.0,109492358,1,1,782.0,61.0,first_time_use,2,1,apartment,2.0,2.0,5.0,1,Biesdorf_Marzahn,70.3,0,"Fortunaallee 15-19, 12683 Berlin, Germany",below_average
2957,200.0,self_contained_central_heating,0,1,40.0,1630.0,1900.0,115691949,0,0,1430.0,130.0,fully_renovated,2,0,apartment,4.0,2.0,4.0,0,Charlottenburg_Charlottenburg,140.5,0,"Kantstrasse 108, 10627 Berlin, Germany",above_average
2958,201.0,central_heating,0,0,40.0,690.6,1968.0,112547699,1,1,489.6,51.0,first_time_use,2,1,apartment,2.0,3.0,17.0,0,Kreuzberg_Kreuzberg,0.0,0,"Stresemannstraße 74, 10963 Berlin, Germany",below_average
2959,120.0,floor_heating,0,1,2.4,1340.0,1980.0,115370042,1,1,1140.0,77.6,mint_condition,2,1,ground_floor,2.0,0.0,6.0,1,Charlottenburg_Charlottenburg,80.0,0,"Otto-Suhr-Allee 18-20, 10585 Berlin, Germany",above_average
2960,112.0,floor_heating,1,1,32.1,1102.0,2019.0,113766451,0,0,990.0,46.7,first_time_use,3,1,apartment,1.0,4.0,6.0,0,Friedrichshain_Friedrichshain,35.1,1,"Kopernikusstraße 25c, 10247 Berlin, Germany",below_average
2961,120.0,self_contained_central_heating,0,1,40.0,1470.0,1919.0,112579091,1,1,1350.0,76.5,first_time_use,3,0,roof_storey,3.0,5.0,5.0,0,Charlottenburg_Charlottenburg,105.4,0,"Kantstraße 89, 10627 Berlin, Germany",above_average
2962,190.0,central_heating,1,1,32.1,840.0,2019.0,111279257,0,0,650.0,59.27,first_time_use_after_refurbishment,3,0,ground_floor,2.0,4.0,4.0,0,Staaken_Spandau,70.3,1,"Metropolitan Park 61, 13591 Berlin, Germany",below_average
2963,360.0,central_heating,0,1,10.0,1985.54,1907.0,93712106,0,0,1625.54,116.11,first_time_use,3,0,apartment,4.0,1.0,5.0,0,Schöneberg_Schöneberg,140.5,0,"Bozener Str. 01, 10825 Berlin, Germany",above_average
2964,356.0,central_heating,1,0,32.1,1937.0,2019.0,113869455,0,0,1581.0,71.8,first_time_use,2,0,apartment,3.0,3.0,6.0,0,Prenzlauer_Berg_Prenzlauer_Berg,0.0,0,"Bornholmer Str. 67, 10439 Berlin, Germany",above_average
2965,173.0,central_heating,0,0,10.0,1878.0,1900.0,111355351,1,1,1578.0,112.73,well_kept,3,0,apartment,5.0,2.0,4.0,0,Mitte_Mitte,127.0,0,"Oranienburger Str. 8, 10178 Berlin, Germany",above_average
2966,100.0,central_heating,0,0,40.0,596.78,1900.0,115401153,0,0,426.78,55.92,well_kept,3,0,apartment,2.0,4.0,3.0,0,Prenzlauer_Berg_Prenzlauer_Berg,70.0,0,"Bötzowstr. 55, 10407 Berlin, Germany",below_average
2967,85.0,central_heating,0,1,40.0,670.0,1932.0,111000276,1,1,531.0,48.0,first_time_use,2,0,apartment,2.0,1.0,4.0,0,Weißensee_Weißensee,54.0,0,"Privatstr. 13 Haus 16 16, 13086 Berlin, Germany",below_average
2968,50.0,central_heating,0,0,2.4,1000.0,1980.0,115648818,1,1,950.0,24.0,modernized,2,0,apartment,1.0,5.0,4.0,0,Tiergarten_Tiergarten,35.1,0,"Linkstraße 6, 10785 Berlin, Germany",below_average
2969,247.5,central_heating,1,1,32.1,1667.8,2018.0,105323106,1,1,1350.0,55.0,first_time_use,3,1,apartment,2.0,8.0,3.0,1,Tiergarten_Tiergarten,70.3,1,"Gabriele-Tergit-Promenade 21, 10963 Berlin, Germany",above_average
