Unnamed_0,serviceCharge,heatingType,newlyConst,balcony,telekomUploadSpeed,totalRent,yearConstructed,scoutId,hasKitchen,cellar,baseRent,livingSpace,condition,petsAllowed,lift,typeOfFlat,noRooms,floorNo,numberOfFloors,garden,regio3,heatingCosts,ParkSpaces,fullAddress,bezirk,bezirk_group,flat_group,condition_group
4635,164,district_heating,0,1,40,933,1979,113586435,1,1,769,70.74,modernized,2,1,apartment,3,2,7,0,Friedrichsfelde_Lichtenberg,91,0,"Alt-Friedrichsfelde 75, 10315 Berlin, Germany",Lichtenberg,East,Apartment,Renovated
494,212,district_heating,0,1,40,1161,1979,115412408,0,0,949,91.11,modernized,2,1,apartment,4,4,6,0,Friedrichsfelde_Lichtenberg,111,0,"Alt-Friedrichsfelde 77, 10315 Berlin, Germany",Lichtenberg,East,Apartment,Renovated
4736,86,district_heating,0,1,40,585,1979,110980759,1,1,499,36.93,modernized,2,1,apartment,1,2,3,0,Friedrichsfelde_Lichtenberg,45,0,"Alt-Friedrichsfelde 78, 10315 Berlin, Germany",Lichtenberg,East,Apartment,Renovated
606,110,central_heating,0,1,40,950,1979,111416487,1,1,750,64.21,fully_renovated,2,0,apartment,2,1,6,0,Zehlendorf_Zehlendorf,90,0,"Leuchtenburgstraße 22, 14165 Berlin, Germany",Zehlendorf,West,Apartment,Renovated
6846,75.62,central_heating,0,0,40,502.28,1979,107389109,0,0,386.4,49.01,first_time_use,2,1,apartment,2,8,11,0,Marzahn_Marzahn,40.3,0,"Allee der Kosmonauten 61, 12681 Berlin, Germany",Marzahn,East,Apartment,New
3706,127,central_heating,0,1,40,417,1979,109381047,1,1,290,37.16,well_kept,3,1,ground_floor,1,2,4,0,Friedrichsfelde_Lichtenberg,35.1,0,"Alfred-Kowalke-Straße 25, 10315 Berlin, Germany",Lichtenberg,East,Ground Floor,Well-maintained
8553,143.5,district_heating,0,0,40,725.5,1979,115697001,0,0,482,79.8,well_kept,2,0,ground_floor,3,0,3,0,Wittenau_Reinickendorf,100,0,"Avenue Charles de Gaulle 5, 13469 Berlin, Germany",Reinickendorf,North,Ground Floor,Well-maintained
8094,100,central_heating,0,0,32.1,640,1980,113850694,0,0,540,42,first_time_use,3,0,apartment,1.5,3,5,0,Prenzlauer_Berg_Prenzlauer_Berg,52.7,0,"- -, 10437 Berlin, Germany",PrenzlauerBerg,Central,Apartment,New
7463,145,combined_heat_and_power_plant,0,1,2.4,1620,1980,112911209,0,0,1380,102,first_time_use,2,1,apartment,3,1,5,0,Pankow_Pankow,95,0,"Thule 9, 13189 Berlin, Germany",Pankow,North,Apartment,New
8750,100,gas_heating,0,1,40,1450,1980,113423032,1,1,1350,75,fully_renovated,2,0,apartment,2,3,5,0,Charlottenburg_Charlottenburg,70.3,0,"Herder 6, 10625 Berlin, Germany",Charlottenburg,West,Apartment,Renovated
4626,196,self_contained_central_heating,0,0,40,1061,1980,113611689,1,1,865,57,first_time_use,2,0,apartment,3,0,4,1,Neukölln_Neukölln,105.4,0,"Harzer 26, 12095 Berlin, Germany",Neukölln,South,Apartment,New
6182,270,central_heating,0,1,2.4,720,1980,115668028,1,1,450,73.62,first_time_use,2,1,other,2.5,5,6,0,Wedding_Wedding,87.8,0,"Behmstr 50, 13357 Berlin, Germany",Wedding,North,Apartment,New
5703,100,district_heating,0,1,40,1320,1980,106596793,0,0,1120,80,fully_renovated,2,0,apartment,3,1,4,1,Friedenau_Schöneberg,100,0,"Bornstr. 7, 12163 Berlin, Germany",Schöneberg,Central,Apartment,Renovated
987,130,central_heating,0,1,40,930,1980,115649484,1,1,800,52.2,first_time_use,2,1,raised_ground_floor,2,3,5,0,Friedrichshain_Friedrichshain,70.3,0,"Fischzug 1, 10245 Berlin, Germany",Friedrichshain,Central,Ground Floor,New
3572,0,central_heating,0,0,40,510,1980,113800553,1,1,510,18,well_kept,2,0,apartment,1,4,4,0,Charlottenburg_Charlottenburg,0,0,"Horstweg 0, 14059 Berlin, Germany",Charlottenburg,West,Apartment,Well-maintained
490,300,central_heating,0,1,40,2350,1980,106840114,1,1,2050,148,first_time_use_after_refurbishment,2,0,apartment,4,3,5,0,Charlottenburg_Charlottenburg,140.5,0,"Horstweg 2, 14059 Berlin, Germany",Charlottenburg,West,Apartment,New
4592,170,central_heating,0,1,40,1254,1980,107384579,0,0,1084,94.26,first_time_use,3,0,apartment,3,4,5,0,Lichtenberg_Lichtenberg,105.4,0,"Parkaue 32, 10367 Berlin, Germany",Lichtenberg,East,Apartment,New
1855,218,central_heating,0,1,40,1626.97,1980,109566490,1,1,1246.97,131.26,refurbished,2,0,apartment,4,3,3,0,Spandau_Spandau,162,0,"Plantage 8, 13597 Berlin, Germany",Spandau,West,Apartment,Renovated
6013,120,central_heating,0,0,40,880,1980,113898599,1,1,695,55.6,first_time_use_after_refurbishment,3,0,apartment,2,3,5,0,Spandau_Spandau,65,0,"Plantage 8, 13597 Berlin, Germany",Spandau,West,Apartment,New
6193,111,central_heating,0,0,40,880,1980,110387038,1,1,696,58.15,first_time_use_after_refurbishment,2,0,apartment,2,2,4,1,Spandau_Spandau,73,0,"Plantage 8, 13597 Berlin, Germany",Spandau,West,Apartment,New
2739,130,central_heating,0,0,40,980,1980,113265876,0,0,760,83,first_time_use_after_refurbishment,2,0,raised_ground_floor,3,1,2,0,Spandau_Spandau,90,1,"Rustweg 11, 13587 Berlin, Germany",Spandau,West,Ground Floor,New
8506,900,district_heating,0,1,2.4,3600,1980,113579731,1,1,2700,76,first_time_use,2,1,other,2,4,9,0,Mitte_Mitte,70.3,1,"Am Zirkus 1, 10117 Berlin, Germany",Mitte,Central,Apartment,New
1860,70,self_contained_central_heating,0,1,32.1,865.81999999999994,1980,110656697,0,0,725.52,68.9,first_time_use,3,0,apartment,2,0,4,0,Oberschöneweide_Köpenick,70.3,0,"Firlstr. 33, 12459 Berlin, Germany",Köpenick,East,Apartment,New
6965,350,central_heating,0,1,40,2025,1980,111065535,1,1,1675,140,well_kept,3,0,terraced_flat,4,2,2,0,Rudow_Neukölln,140.5,0,"Flurweg 34a, 12357 Berlin, Germany",Neukölln,South,Apartment,Well-maintained
154,212,central_heating,0,0,40,1082,1980,115457403,1,1,870,56,first_time_use,3,0,ground_floor,2,0,4,0,Kreuzberg_Kreuzberg,70.3,0,"Katzbach 18, 10965 Berlin, Germany",Kreuzberg,Central,Ground Floor,New
5868,270,central_heating,0,1,40,2550,1980,63109701,1,1,2200,179,refurbished,1,0,maisonette,6,1,5,0,Steglitz_Steglitz,210.8,1,"Martinstr 5, 12167 Berlin, Germany",Steglitz,West,Maisonette/Duplex,Renovated
6492,294,central_heating,0,0,40,912.33,1980,112343923,0,0,618.33,82.48,first_time_use,3,1,apartment,2,0,0,0,Tiergarten_Tiergarten,70.3,0,"Ottostr. 18, 10555 Berlin, Germany",Tiergarten,Central,Apartment,New
6613,336,central_heating,0,0,40,1045.69,1980,115627877,0,0,709.69,91.12,first_time_use,3,1,apartment,4,3,0,0,Tiergarten_Tiergarten,140.5,0,"Ottostr. 22, 10555 Berlin, Germany",Tiergarten,Central,Apartment,New
5872,154,district_heating,0,1,10,1139,1980,111367487,0,0,985,85,first_time_use,1,1,ground_floor,2,0,0,1,Französisch_Buchholz_Pankow,70.3,1,"Rupertweg 5, 13127 Berlin, Germany",Pankow,North,Ground Floor,New
7383,75,central_heating,0,1,40,465,1980,115443958,0,0,390,35,first_time_use,3,0,apartment,1,1,4,0,Oberschöneweide_Köpenick,35.1,0,"Slabystr. 3, 12459 Berlin, Germany",Köpenick,East,Apartment,New
5584,80,combined_heat_and_power_plant,0,1,32.1,1020,1980,108152383,0,0,885,59,first_time_use,2,0,apartment,2,5,2,0,Pankow_Pankow,55,0,"Thulestr. 9, 10178 Berlin, Germany",Pankow,North,Apartment,New
6317,110,central_heating,0,1,2.4,1330,1980,113243082,0,0,1150,74,first_time_use,2,1,apartment,2,4,5,0,Pankow_Pankow,70,0,"Thulestr. 9, 13189 Berlin, Germany",Pankow,North,Apartment,New
1568,390,central_heating,0,0,40,1390,1980,113831423,1,1,1000,70,first_time_use,2,0,other,2,2,5,0,Mitte_Mitte,70.3,0,"Torstr. 104, 10119 Berlin, Germany",Mitte,Central,Apartment,New
3347,153,central_heating,0,0,10,800,1980,110983864,0,0,800,33.55,first_time_use,2,0,apartment,1,4,7,0,Tiergarten_Tiergarten,35.1,0,"Turmstr. 12, 10559 Berlin, Germany",Tiergarten,Central,Apartment,New
1257,72,central_heating,0,1,40,819,1980,67505079,0,0,702,54,well_kept,3,0,apartment,2,2,5,0,Tiergarten_Tiergarten,45,0,"Ufnaustr. 3, 10553 Berlin, Germany",Tiergarten,Central,Apartment,Well-maintained
4669,340.76,district_heating,0,1,2.4,1788.99,1980,106756081,1,1,1448.23,69,first_time_use,1,1,other,2,3,6,1,Mitte_Mitte,70.3,0,"Voßstr. 25, 10117 Berlin, Germany",Mitte,Central,Apartment,New
4659,190,central_heating,0,1,40,650,1980,111281725,1,1,460,44,well_kept,3,0,apartment,2,4,4,1,Steglitz_Steglitz,70.3,0,"adolfstr 16, 12167 Berlin, Germany",Steglitz,West,Apartment,Well-maintained
306,600,district_heating,0,1,40,2770,1980,115691467,1,1,2170,130,first_time_use_after_refurbishment,2,1,maisonette,2,3,2,0,Mitte_Mitte,150,0,"Behrenstr. 0, 10117 Berlin, Germany",Mitte,Central,Maisonette/Duplex,New
3746,150,central_heating,0,0,40,1300,1980,113828217,1,1,1150,75,modernized,3,0,apartment,3,3,4,1,Tegel_Reinickendorf,105.4,0,"Bernauer 111, 13507 Berlin, Germany",Reinickendorf,North,Apartment,Renovated
757,0,central_heating,0,1,10,2200,1980,107698999,1,1,2200,65,mint_condition,3,0,apartment,2,2,5,1,Kreuzberg_Kreuzberg,70.3,0,"Bevernstr. 2, 10997 Berlin, Germany",Kreuzberg,Central,Apartment,Well-maintained
8732,140,central_heating,0,1,40,650,1980,113867948,0,0,510,50,modernized,3,0,apartment,1,1,4,0,Weißensee_Weißensee,35.1,0,"Bizetstr. 86, 13088 Berlin, Germany",Weißensee,North,Apartment,Renovated
8645,260,central_heating,0,1,32.1,1585,1980,115577105,1,1,1225,122.31,need_of_renovation,2,1,apartment,4,1,4,0,Dahlem_Zehlendorf,100,0,"Clayallee xx, 14169 Berlin, Germany",Zehlendorf,West,Apartment,Needs Work
4363,120,central_heating,0,1,40,1795,1980,115629118,1,1,1605,119.5,first_time_use,2,1,apartment,4,3,5,0,Grünau_Köpenick,70,0,"Dahmestr. 08, 12527 Berlin, Germany",Köpenick,East,Apartment,New
7406,153,central_heating,0,1,40,1800,1980,110586236,1,1,1600,90,first_time_use,2,1,apartment,3,0,3,0,Mitte_Mitte,105.4,0,"Engeldamm 30, 10179 Berlin, Germany",Mitte,Central,Apartment,New
7012,500,floor_heating,0,1,40,3150,1980,112696029,1,1,2650,168,mint_condition,2,1,roof_storey,5,5,5,0,Schöneberg_Schöneberg,180,0,"Goltzstr. 32, 10781 Berlin, Germany",Schöneberg,Central,Roof Storey,Well-maintained
2904,227,central_heating,0,1,40,829,1980,111207884,1,1,602,72,need_of_renovation,3,0,apartment,2,3,3,0,Spandau_Spandau,70.3,0,"Heerstr. 277, 13595 Berlin, Germany",Spandau,West,Apartment,Needs Work
7781,400,central_heating,0,1,40,1847.05,1980,109938230,1,1,1447.05,100,first_time_use_after_refurbishment,2,0,apartment,3,1,3,0,Lichterfelde_Steglitz,105.4,1,"Henleinweg 8, 12209 Berlin, Germany",Steglitz,West,Apartment,New
4630,366,central_heating,0,1,40,1921,1980,113344428,1,1,1555,111.07,fully_renovated,2,1,apartment,3,2,6,0,Charlottenburg_Charlottenburg,105.4,0,"Heubnerweg 1, 14059 Berlin, Germany",Charlottenburg,West,Apartment,Renovated
406,255,central_heating,0,1,40,1724,1980,113861610,1,1,1469,77,first_time_use,2,1,apartment,2,7,7,0,Charlottenburg_Charlottenburg,70.3,0,"Heubnerweg 7, 14059 Berlin, Germany",Charlottenburg,West,Apartment,New
6384,200,central_heating,0,1,40,1531,1980,115670488,1,1,1331,77,first_time_use,2,1,apartment,2,7,3,0,Charlottenburg_Charlottenburg,70.3,0,"Heubnerweg 7, 14059 Berlin, Germany",Charlottenburg,West,Apartment,New
8623,366,central_heating,0,1,40,1616,1980,113804686,1,1,1250,110,first_time_use,2,1,apartment,4,1,5,0,Siemensstadt_Spandau,140.5,1,"Jugendweg 12, 13629 Berlin, Germany",Spandau,West,Apartment,New
3796,100,central_heating,0,0,32.1,599,1980,106365885,0,0,499,42.25,first_time_use,2,0,ground_floor,2,0,7,0,Köpenick_Köpenick,70.3,0,"Karlstr. 2-4, 12555 Berlin, Germany",Köpenick,East,Ground Floor,New
7610,100,central_heating,0,0,10,600,1980,107318798,1,1,500,43,fully_renovated,3,0,ground_floor,2,3,7,0,Spandau_Spandau,70.3,0,"Lynarstr. 39, 13585 Berlin, Germany",Spandau,West,Ground Floor,Renovated
3832,350,central_heating,0,1,40,1500,1980,115670630,1,1,1150,80,first_time_use,2,0,apartment,3,1,5,0,Biesdorf_Marzahn,105.4,1,"Möwenweg 21, 12683 Berlin, Germany",Marzahn,East,Apartment,New
1480,110,central_heating,0,0,40,510,1980,115705368,1,1,510,40,fully_renovated,2,1,apartment,1.5,1,1,0,Schmargendorf_Wilmersdorf,52.7,0,"Orber Str. 1, 14193 Berlin, Germany",Wilmersdorf,West,Apartment,Renovated
4582,230,district_heating,0,1,40,2849,1980,76025013,1,1,2499,125.28,modernized,2,1,penthouse,3,5,5,0,Kreuzberg_Kreuzberg,120,1,"Planufer 92b, 10967 Berlin, Germany",Kreuzberg,Central,Apartment,Renovated
5744,185.74,district_heating,0,1,40,2391.24,1980,76022202,1,1,2085,103.19,modernized,3,1,apartment,3,4,5,0,Kreuzberg_Kreuzberg,120.5,1,"Planufer 92b, 10967 Berlin, Germany",Kreuzberg,Central,Apartment,Renovated
8074,160,district_heating,0,1,40,1605,1980,76023177,1,1,1370,67.83,modernized,2,1,loft,2,4,4,0,Kreuzberg_Kreuzberg,75,1,"Planufer 92b, 10967 Berlin, Germany",Kreuzberg,Central,Apartment,Renovated
304,150,central_heating,0,1,2.4,772,1980,97704141,1,1,722,75,first_time_use_after_refurbishment,2,0,apartment,2,3,4,1,Rahnsdorf_Köpenick,70.3,1,"Seestraße 5, 12589 Berlin, Germany",Köpenick,East,Apartment,New
8002,100,district_heating,0,0,40,677,1980,113867670,1,1,499,71,first_time_use,1,0,apartment,2.5,4,5,0,Charlottenburg_Charlottenburg,78,0,"Spiegelweg 1, 14057 Berlin, Germany",Charlottenburg,West,Apartment,New
1510,240,central_heating,0,1,40,1440,1980,107308499,0,0,1200,133,modernized,3,0,maisonette,3,5,5,0,Niederschöneweide_Treptow,105.4,0,"Spreestr. 4a, 12439 Berlin, Germany",Treptow,East,Maisonette/Duplex,Renovated
740,300,floor_heating,0,1,10,2400,1980,105621686,1,1,1900,170,refurbished,2,1,apartment,3,3,3,0,Lichterfelde_Steglitz,200,1,"Söhtstr. 7b, 12203 Berlin, Germany",Steglitz,West,Apartment,Renovated
3058,50,central_heating,0,0,40,51570,1980,65562466,0,0,427.7,32.9,fully_renovated,3,0,apartment,1,4,4,0,Tiergarten_Tiergarten,38,0,"Ufnaustr.  4, 10553 Berlin, Germany",Tiergarten,Central,Apartment,Renovated
3354,409.5,district_heating,0,0,2.4,2356.5,1980,110182096,1,1,1830,117,refurbished,2,1,maisonette,3,4,3,0,Tiergarten_Tiergarten,117,0,"Voxstraße 1, 10785 Berlin, Germany",Tiergarten,Central,Maisonette/Duplex,Renovated
4114,150,central_heating,0,1,40,2000,1980,113683259,1,1,1750,103,first_time_use_after_refurbishment,3,0,roof_storey,3,5,5,0,Tiergarten_Tiergarten,100,1,"Alt Moabit 47, 10555 Berlin, Germany",Tiergarten,Central,Roof Storey,New
5065,150,central_heating,0,1,40,1795,1980,115606212,1,1,1545,103,first_time_use_after_refurbishment,3,0,roof_storey,3,5,5,0,Tiergarten_Tiergarten,100,1,"Alt Moabit 47, 10555 Berlin, Germany",Tiergarten,Central,Roof Storey,New
2495,195,central_heating,0,1,40,2260,1980,115606239,1,1,1955,108,first_time_use_after_refurbishment,3,1,roof_storey,4,5,5,0,Tiergarten_Tiergarten,110,1,"Alt Moabit 48, 10555 Berlin, Germany",Tiergarten,Central,Roof Storey,New
6713,260,central_heating,0,1,40,2980,1980,115606232,1,1,2575,142,first_time_use_after_refurbishment,3,1,roof_storey,4,5,5,0,Tiergarten_Tiergarten,145,1,"Alt Moabit 48, 10555 Berlin, Germany",Tiergarten,Central,Roof Storey,New
104,153,central_heating,0,1,40,950,1980,115658615,1,1,650,68,first_time_use,2,0,apartment,2.5,7,7,0,Buckow_Neukölln,87.8,0,"Alt-Buckow 23, 12349 Berlin, Germany",Neukölln,South,Apartment,New
5456,120,central_heating,0,1,40,1664,1980,107963469,1,1,1544,96.5,first_time_use,2,0,roof_storey,3,5,5,0,Tiergarten_Tiergarten,105.4,0,"Alt-Moabit 46, 10555 Berlin, Germany",Tiergarten,Central,Roof Storey,New
5902,130,floor_heating,0,1,40,2066,1980,107851843,1,1,1936,121,first_time_use_after_refurbishment,2,0,roof_storey,3,5,5,0,Tiergarten_Tiergarten,105.4,0,"Alt-Moabit 46, 10555 Berlin, Germany",Tiergarten,Central,Roof Storey,New
413,218,central_heating,0,0,32.1,1862,1980,115694685,1,1,1644,72.64,mint_condition,2,0,apartment,2,0,2,1,Friedrichshain_Friedrichshain,0,0,"Alt-Stralau 5, 10245 Berlin, Germany",Friedrichshain,Central,Apartment,Well-maintained
1349,148.09,central_heating,0,0,2.4,674.56,1980,111404797,0,0,440.78,75.18,first_time_use,2,1,apartment,4,7,21,0,Marzahn_Marzahn,85.7,0,"Amanlisweg 10, 12685 Berlin, Germany",Marzahn,East,Apartment,New
551,195,floor_heating,0,1,2.4,1820,1980,113453929,1,1,1625,65,first_time_use,1,1,apartment,2,4,15,0,Tiergarten_Tiergarten,70.3,1,"Bachstraße 1, 10555 Berlin, Germany",Tiergarten,Central,Apartment,New
577,150,floor_heating,0,1,2.4,1400,1980,113669235,1,1,1250,50,first_time_use,1,1,apartment,2,4,15,0,Tiergarten_Tiergarten,70.3,1,"Bachstraße 1, 10555 Berlin, Germany",Tiergarten,Central,Apartment,New
7391,177,central_heating,0,1,2.4,1357,1980,113451666,1,1,1180,59,first_time_use,1,1,apartment,2,6,15,0,Tiergarten_Tiergarten,70.3,1,"Bachstraße 1, 10555 Berlin, Germany",Tiergarten,Central,Apartment,New
1547,127.75,central_heating,0,1,40,655,1980,115662981,1,1,527.25,42,first_time_use,3,1,apartment,1,3,5,0,Tiergarten_Tiergarten,35.1,0,"Bachstraße 4, 10555 Berlin, Germany",Tiergarten,Central,Apartment,New
857,81,central_heating,0,0,2.4,621,1980,115409326,1,1,540,36.63,first_time_use,2,0,other,1,3,5,0,Wedding_Wedding,35.1,0,"Badstraße 54, 13357 Berlin, Germany",Wedding,North,Apartment,New
5825,153.195,district_heating,0,0,10,1544.22,1980,106511762,0,0,1544.22,101.94,first_time_use,2,0,other,4,4,4,0,Pankow_Pankow,140.5,0,"Breite Str. 8, 13187 Berlin, Germany",Pankow,North,Apartment,New
1131,121,central_heating,0,0,40,616,1980,113562704,0,0,495,55,first_time_use,2,0,apartment,2,1,5,0,Wedding_Wedding,70.3,0,"Buchstraße 8, 13353 Berlin, Germany",Wedding,North,Apartment,New
7134,170,central_heating,0,0,2.4,735.3,1980,110862676,1,1,495,35,fully_renovated,2,0,raised_ground_floor,2,2,6,1,Dahlem_Zehlendorf,70.3,0,"Clayallee 172, 14195 Berlin, Germany",Zehlendorf,West,Ground Floor,Renovated
1666,120,district_heating,0,1,40,697,1980,115666700,1,1,577,57,modernized,1,0,apartment,2,2,3,0,Französisch_Buchholz_Pankow,70.3,1,"Cunistraße 5, 13127 Berlin, Germany",Pankow,North,Apartment,Renovated
4904,130,central_heating,0,0,10,1130,1980,110623034,1,1,1000,55,first_time_use,2,0,apartment,2,2,4,0,Tiergarten_Tiergarten,70.3,0,"Emdenerstr 18, 10551 Berlin, Germany",Tiergarten,Central,Apartment,New
4425,350,gas_heating,0,1,40,2050,1980,115107325,1,1,1700,112,first_time_use,3,1,apartment,3,3,5,0,Schöneberg_Schöneberg,105.4,0,"Goltzstr 13 b, 10781 Berlin, Germany",Schöneberg,Central,Apartment,New
7175,80,self_contained_central_heating,0,0,10,729,1980,107374007,0,0,649,63,modernized,3,0,apartment,2,1,6,0,Mariendorf_Tempelhof,70.3,0,"Greinerstr. 1, 12107 Berlin, Germany",Tempelhof,South,Apartment,Renovated
3605,120,self_contained_central_heating,0,1,40,1000,1980,112938211,1,1,880,70,refurbished,2,0,apartment,2,3,4,0,Wedding_Wedding,70.3,0,"Guinearstr. 1, 13351 Berlin, Germany",Wedding,North,Apartment,Renovated
6178,100,district_heating,0,0,40,550,1980,113850956,1,1,450,20,first_time_use,2,0,other,1,1,5,1,Kladow_Spandau,50,1,"Haltrichweg 4, 14089 Berlin, Germany",Spandau,West,Apartment,New
7050,308,central_heating,0,1,40,2318,1980,115671176,1,1,2010,112,first_time_use,2,1,apartment,4,1,6,0,Charlottenburg_Charlottenburg,140.5,1,"Heubnerweg 7A, 14059 Berlin, Germany",Charlottenburg,West,Apartment,New
6448,366,heat_pump,0,1,40,2059,1980,111044645,1,1,1693,91.5,mint_condition,2,1,apartment,3,1,2,0,Dahlem_Zehlendorf,105.4,0,"Hüttenweg 37, 14195 Berlin, Germany",Zehlendorf,West,Apartment,Well-maintained
1354,145,central_heating,0,0,40,850,1980,113854950,1,1,790,60,first_time_use,2,0,raised_ground_floor,2,3,5,0,Friedenau_Schöneberg,70.3,0,"Illstraße 13, 12161 Berlin, Germany",Schöneberg,Central,Ground Floor,New
380,200,central_heating,0,1,40,1199,1980,111178750,1,1,999,65,fully_renovated,2,1,ground_floor,2,0,3,1,Köpenick_Köpenick,70.3,0,"Lindenstr. 33, 12555 Berlin, Germany",Köpenick,East,Ground Floor,Renovated
6171,200,central_heating,0,1,40,1199,1980,111178756,1,1,999,66,fully_renovated,2,1,ground_floor,2,0,3,1,Köpenick_Köpenick,70.3,0,"Lindenstr. 33, 12555 Berlin, Germany",Köpenick,East,Ground Floor,Renovated
1621,50,central_heating,0,0,2.4,840,1980,115667985,1,1,790,13,modernized,2,0,apartment,1,5,6,0,Tiergarten_Tiergarten,35.1,0,"Linkstraße 6, 10785 Berlin, Germany",Tiergarten,Central,Apartment,Renovated
1829,50,central_heating,0,0,2.4,940,1980,115648433,1,1,890,15,modernized,2,0,apartment,1,4,2,0,Tiergarten_Tiergarten,35.1,0,"Linkstraße 6, 10785 Berlin, Germany",Tiergarten,Central,Apartment,Renovated
1922,50,central_heating,0,0,2.4,980,1980,115648802,1,1,930,22,modernized,2,0,apartment,1,5,3,0,Tiergarten_Tiergarten,35.1,0,"Linkstraße 6, 10785 Berlin, Germany",Tiergarten,Central,Apartment,Renovated
2010,50,central_heating,0,0,2.4,940,1980,115648430,1,1,890,16,modernized,2,0,apartment,1,4,4,0,Tiergarten_Tiergarten,35.1,0,"Linkstraße 6, 10785 Berlin, Germany",Tiergarten,Central,Apartment,Renovated
2919,50,central_heating,0,0,2.4,800,1980,115648826,1,1,750,11,modernized,2,0,apartment,1,5,8,0,Tiergarten_Tiergarten,35.1,0,"Linkstraße 6, 10785 Berlin, Germany",Tiergarten,Central,Apartment,Renovated
2968,50,central_heating,0,0,2.4,1000,1980,115648818,1,1,950,24,modernized,2,0,apartment,1,5,4,0,Tiergarten_Tiergarten,35.1,0,"Linkstraße 6, 10785 Berlin, Germany",Tiergarten,Central,Apartment,Renovated
5436,50,central_heating,0,0,2.4,840,1980,115648831,1,1,790,13,modernized,2,0,apartment,1,5,2,0,Tiergarten_Tiergarten,35.1,0,"Linkstraße 6, 10785 Berlin, Germany",Tiergarten,Central,Apartment,Renovated
5493,50,central_heating,0,0,2.4,960,1980,115648436,1,1,910,18,modernized,2,0,apartment,1,4,5,0,Tiergarten_Tiergarten,35.1,0,"Linkstraße 6, 10785 Berlin, Germany",Tiergarten,Central,Apartment,Renovated
7430,50,central_heating,0,0,2.4,1000,1980,115648424,1,1,950,17,modernized,2,0,apartment,1,4,4,0,Tiergarten_Tiergarten,35.1,0,"Linkstraße 6, 10785 Berlin, Germany",Tiergarten,Central,Apartment,Renovated
7728,50,central_heating,0,1,2.4,1150,1980,115648810,1,1,1100,20,modernized,2,0,apartment,1,5,5,0,Tiergarten_Tiergarten,35.1,0,"Linkstraße 6, 10785 Berlin, Germany",Tiergarten,Central,Apartment,Renovated
3795,100,central_heating,0,1,40,1191,1980,111394207,1,1,1041,67,modernized,3,1,apartment,3,3,7,0,Kreuzberg_Kreuzberg,50,1,"Lobeckstr. 18, 10969 Berlin, Germany",Kreuzberg,Central,Apartment,Renovated
5050,89,central_heating,0,0,10,721.14,1980,111020249,0,0,592.14,62.33,well_kept,2,0,apartment,2,3,7,0,Köpenick_Köpenick,40,0,"Puchanstr. 18, 12555 Berlin, Germany",Köpenick,East,Apartment,Well-maintained
7913,230,central_heating,0,1,40,1500,1980,115429151,1,1,1270,94,first_time_use,3,0,apartment,3,3,5,0,Charlottenburg_Charlottenburg,105.4,0,"Reichsstr 69a, 14052 Berlin, Germany",Charlottenburg,West,Apartment,New
1223,122,central_heating,0,0,10,800,1980,115097791,0,0,612,51,fully_renovated,2,0,apartment,2,1,1,0,Bohnsdorf_Treptow,66,0,"Richterstr. 9, 12526 Berlin, Germany",Treptow,East,Apartment,Renovated
809,94,central_heating,0,1,10,1194,1980,111422870,1,1,1050,63,modernized,3,1,apartment,3,4,5,0,Kreuzberg_Kreuzberg,50,1,"Ritterstr. 99, 10969 Berlin, Germany",Kreuzberg,Central,Apartment,Renovated
24,154,central_heating,0,0,2.4,604,1980,107322178,1,1,450,40,first_time_use,3,0,other,1.5,2,2,0,Buch_Pankow,52.7,0,"Röbellweg 26, 13125 Berlin, Germany",Pankow,North,Apartment,New
8164,110,central_heating,0,1,10,1070,1980,107381366,0,0,880,70.31,first_time_use,2,0,apartment,3,2,3,1,Reinickendorf_Reinickendorf,80,0,"Schwabstr. 15, 13409 Berlin, Germany",Reinickendorf,North,Apartment,New
4351,100,district_heating,0,0,40,925,1980,110857530,1,1,785,56,first_time_use,2,0,roof_storey,2,4,4,1,Reinickendorf_Reinickendorf,40,0,"Schwabstr. 17, 13409 Berlin, Germany",Reinickendorf,North,Roof Storey,New
8054,110,central_heating,0,1,40,1030,1980,109773469,0,0,840,66.63,first_time_use,2,0,ground_floor,3,0,3,1,Reinickendorf_Reinickendorf,80,0,"Schwabstr. 19, 13409 Berlin, Germany",Reinickendorf,North,Ground Floor,New
8603,180,central_heating,0,1,40,980,1980,106944756,0,0,800,84.69,first_time_use,3,0,other,3,2,4,0,Johannisthal_Treptow,105.4,0,"Sterndamm 100, 12487 Berlin, Germany",Treptow,East,Apartment,New
5702,0,central_heating,0,0,40,590,1980,115673056,1,1,590,18,well_kept,3,0,apartment,1,0,6,0,Alt_Hohenschönhausen_Hohenschönhausen,0,0,"Strasse 150 0, 13053 Berlin, Germany",Hohenschönhausen,East,Apartment,Well-maintained
6077,50,central_heating,0,0,40,500,1980,107170598,0,0,450,33.27,well_kept,3,0,apartment,1,1,3,0,Pankow_Pankow,35.1,0,"Talstraße 18, 13189 Berlin, Germany",Pankow,North,Apartment,Well-maintained
7583,460,central_heating,0,1,10,1765,1980,113756300,1,1,1305,90,first_time_use,2,1,roof_storey,3,5,5,0,Dahlem_Zehlendorf,105.4,1,"Taylorstr 10A, 14195 Berlin, Germany",Zehlendorf,West,Roof Storey,New
