noRooms,totalRent,livingSpace,balcony
3.0,3319.0,125.0,False
3.0,1869.0,106.0,True
2.0,909.0,59.3,True
2.5,1112.0,63.0,False
3.0,1000.0,85.0,True
4.0,2100.0,130.0,True
1.0,857.36,28.11,True
3.0,1565.56,88.3,True
2.0,846.0,50.77,False
2.0,959.97,67.24,True
1.0,1119.0,73.0,False
2.0,1990.0,90.0,True
3.0,563.17,62.23,True
2.0,856.44,73.3,False
2.0,825.0,54.0,False
1.0,775.0,30.0,True
3.0,798.0,75.56,True
3.0,1409.0,71.0,True
3.0,697.73,72.46,True
1.0,624.0,32.0,True
2.0,1154.0,87.39,True
1.0,623.07,27.09,True
2.0,1322.0,53.0,True
2.0,904.7,66.88,True
1.0,489.0,34.0,False
3.5,1031.59,77.81,True
2.0,637.53,52.71,True
2.0,810.0,68.04,True
1.0,525.0,22.0,False
2.0,986.0,72.75,True
5.0,3600.0,214.0,True
2.0,1384.0,50.0,True
2.0,1980.0,81.0,False
3.0,1436.0,99.0,True
3.0,1218.0,72.99,True
4.0,1995.0,117.64,True
2.0,1210.71,61.74,True
3.0,895.0,74.0,True
4.0,1846.96,112.0,True
1.0,800.0,36.0,False
3.0,618.3,68.0,True
2.0,999.4,58.5,False
2.0,930.0,52.2,True
2.0,740.0,59.0,False
2.0,679.0,64.0,True
2.0,1400.0,61.83,True
3.0,1390.0,103.31,True
4.0,1099.0,87.98,True
1.0,899.0,54.0,False
4.0,988.82,82.53,True
3.0,1074.59,74.45,True
3.0,815.0,74.28,False
2.0,1410.0,75.0,True
2.0,870.5,71.04,False
2.0,661.27,55.07,True
2.0,1500.0,56.0,True
3.0,1782.74,92.59,True
3.0,2376.0,141.0,True
2.0,1489.0,63.0,False
3.0,2420.0,105.0,True
4.0,1550.0,100.0,True
3.0,1207.0,93.68,True
2.0,679.45,58.98,True
3.0,2827.0,106.0,True
3.0,1890.0,112.0,True
3.0,1872.0,95.0,True
2.0,745.0,53.0,True
4.0,782.52,79.0,True
2.0,1650.0,56.7,True
3.0,1501.0,80.0,True
3.0,919.64,79.09,True
2.0,1257.84,75.0,True
2.0,1301.4,65.47,True
3.0,1869.56,84.98,True
3.0,3444.0,125.0,False
4.0,2394.0,114.0,True
2.0,858.75,68.69,True
1.0,2395.0,138.0,True
3.0,674.19,68.1,True
2.5,840.0,72.57,False
1.5,725.64,53.51,True
3.0,2565.97,106.92,True
3.0,1882.12,89.2,True
3.0,1144.0,80.0,True
3.0,1250.0,80.0,False
3.0,5936.4,131.92,True
1.0,536.34,42.0,False
4.0,2516.97,139.06,True
3.0,1079.0,80.0,True
3.0,1304.02,105.82,True
4.0,1441.4,102.0,True
2.0,754.04,69.25,True
2.0,860.91,53.39,True
2.0,669.8,58.0,False
2.0,1710.1,95.68,True
1.0,599.0,34.0,False
2.0,566.45,63.0,False
2.0,907.99,57.23,True
4.0,2850.0,130.0,True
1.0,1060.0,17.0,True
3.0,929.0,72.0,True
2.0,1122.05,64.0,True
2.0,1505.6,75.28,True
1.0,950.0,51.0,False
3.0,1300.0,76.39,False
2.5,1400.0,95.0,True
3.0,1376.0,103.08,True
2.0,768.0,52.0,False
5.0,2633.68,165.64,True
3.0,1301.73,84.21,True
2.0,769.0,70.0,True
1.0,850.0,36.0,False
2.1,640.03,67.09,True
2.0,523.5,47.15,False
2.0,870.77,62.13,True
1.0,1280.0,83.4,True
1.0,338.0,32.5,False
1.0,870.0,27.4,False
2.0,1397.51,61.16,True
3.0,1298.14,84.87,True
4.0,1910.0,140.59,True
3.0,758.0,75.22,True
2.0,1065.88,48.23,True
2.0,789.0,62.22,False
2.0,896.49,74.0,True
5.0,2639.6,131.98,True
2.0,1098.0,68.07,False
2.0,524.31,52.96,False
3.0,1633.0,99.0,True
1.0,760.0,29.0,True
2.0,834.43,68.65,True
1.0,775.0,24.3,False
3.0,1234.0,79.3,True
3.5,2256.89,142.18,True
1.0,510.0,38.0,False
2.5,1115.0,72.0,True
2.0,1039.0,61.61,False
1.0,706.0,26.11,False
3.0,799.0,77.32,False
2.0,1225.0,63.0,True
3.0,899.0,74.69,True
3.0,929.0,91.0,True
2.5,654.3,67.0,False
3.0,1600.0,75.6,True
1.0,529.98,42.58,True
3.0,2596.0,161.71,True
7.0,3880.0,205.19,True
2.0,998.27,48.97,True
2.0,1376.1,61.16,True
2.0,767.49,48.64,True
2.0,594.24,60.0,False
1.0,1100.0,25.85,False
4.0,2645.0,134.74,True
2.0,572.0,59.92,True
1.5,789.7,49.96,False
3.0,1037.05,97.55,True
2.0,846.67,59.08,True
3.0,1118.82,87.0,True
1.0,665.0,35.0,False
2.0,907.5,73.79,True
3.0,1327.0,89.0,True
3.0,1265.0,81.38,False
2.0,666.0,60.0,False
2.0,739.0,57.0,False
2.0,611.41,68.45,True
3.0,1332.0,133.0,True
3.0,2075.12,100.49,True
3.0,1416.09,89.15,True
3.0,1946.39,117.14,True
2.0,1012.0,63.0,True
3.0,1922.0,105.0,True
3.0,900.0,69.85,True
2.0,1350.0,60.0,True
4.0,1890.0,145.0,True
3.0,1200.0,83.24,True
2.0,819.0,62.32,True
2.0,655.58,67.44,True
3.0,1044.0,74.79,True
3.0,2350.0,113.0,True
2.0,1300.0,85.0,True
2.0,849.0,56.0,False
1.0,573.55,27.06,True
3.0,798.0,75.56,True
5.0,2069.0,132.31,True
1.5,647.0,42.98,False
3.0,1700.0,91.79,True
2.0,616.0,55.0,False
3.0,1391.91,85.64,False
2.0,1059.0,94.96,True
3.0,1081.03,86.23,False
4.0,1793.5064523633782,180.0,False
1.5,850.0,52.0,False
2.0,1250.0,53.83,True
2.0,1489.0,73.41,False
2.0,782.08,69.21,False
2.0,2216.0,75.0,True
3.0,1152.0,87.0,True
2.0,720.65,49.7,True
1.5,706.0,41.84,False
4.5,1893.0,143.0,True
3.0,834.52,73.01,True
3.0,936.13,71.06,True
2.0,1490.0,64.14,True
2.0,1030.0,65.1,True
2.0,899.48,66.94,True
2.0,1139.85,82.35,True
3.0,952.63,77.75,True
2.0,642.0,54.0,True
3.0,1615.0,80.98,True
4.0,2047.63,115.26,False
3.0,932.27,71.93,True
2.0,741.0,58.0,False
2.0,794.52,44.14,True
2.0,1245.95,57.7,True
4.0,2662.0,177.02,True
2.0,781.0,61.28,False
2.0,897.37,55.2,True
2.0,1124.0,54.0,True
4.0,2232.0,139.05,False
1.0,300.11,32.5,False
2.0,979.0,60.0,True
1.0,660.0,23.98,True
4.0,1113.87,108.35,True
2.0,1208.6,64.0,True
3.0,1030.97,79.44,False
2.0,635.0,53.0,True
1.0,629.0,36.0,False
2.0,1550.0,70.0,True
4.0,5800.0,240.0,True
3.0,2100.0,67.0,True
5.0,3200.0,192.0,True
2.0,993.64,66.63,True
5.0,3000.0,216.0,False
4.0,2970.0,160.0,False
1.0,760.0,33.0,False
3.0,1631.18,86.91,False
4.0,2970.0,181.11,False
3.0,1391.0,84.5,True
1.0,429.0,33.99,False
3.0,812.0,71.43,True
1.5,649.4,54.25,True
2.0,844.63,69.75,True
4.0,2539.0,78.87,True
2.0,1380.0,78.0,True
2.0,970.0,71.61,False
2.0,1601.55,97.75,True
2.0,1010.31,73.21,True
2.0,425.39,48.0,False
1.0,440.0,35.54,False
3.0,964.0,74.0,True
2.0,799.53,64.27,True
2.5,1448.0,103.2,False
3.0,742.79,70.44,True
2.0,767.65,60.77,True
1.0,352.24,33.16,True
3.0,1950.99,108.06,True
2.0,1142.89,72.53,True
2.5,1075.0,63.0,False
3.0,984.0,62.6,False
2.0,1390.2532261816891,47.5,False
2.0,699.0,63.0,True
1.0,1690.0,25.0,False
3.0,1137.08,75.12,True
6.0,3650.7596785450673,182.0,True
2.0,538.36,54.88,False
4.0,1668.0,107.0,False
2.0,916.2532261816892,57.2,True
5.0,1893.0,153.01,True
2.0,816.6,68.65,True
2.0,1301.4,65.4,True
2.0,1775.0,89.44,True
3.0,1870.0,90.0,True
1.5,515.11,51.09,False
2.0,1409.63,62.93,True
4.0,2119.62,92.56,True
3.0,2067.77,98.7,True
3.0,885.0,71.62,True
3.0,1366.0,98.0,True
2.0,800.0,51.0,False
1.0,724.0,20.0,False
3.0,671.85,66.88,False
2.0,1232.0,65.0,True
2.0,878.0,58.0,True
2.0,860.2532261816891,66.0,True
2.0,637.6,59.86,True
3.5,1330.0,85.0,False
1.0,590.0,31.0,False
2.0,1117.0,69.0,True
3.0,1013.69,75.51,True
2.0,629.18,60.98,True
2.0,1173.0,62.0,True
1.0,537.0,37.03,True
2.0,1265.4,78.0,False
5.0,2539.0,198.0,True
2.0,1479.21,91.82,False
3.0,1670.0,118.0,True
3.0,2362.3798392725334,136.0,True
4.0,2852.72,173.4,True
1.5,1490.0,21.0,False
2.0,673.9,64.67,True
2.0,1140.9,54.5,True
2.0,1207.3,62.88,True
2.0,1296.0,86.3,False
2.0,1200.0,57.0,True
2.0,810.0,52.0,True
3.0,1881.0,126.72,True
1.0,620.0,32.0,True
1.0,790.0,16.0,False
2.0,691.46,63.72,True
2.0,1352.0,57.0,True
1.0,692.92,40.76,False
1.0,515.0,44.0,False
2.0,819.0,54.0,True
2.0,900.0,75.0,True
1.0,620.0,36.06,False
2.5,759.1,64.22,False
3.0,1696.0,116.97,True
2.0,1750.0,59.0,True
1.0,790.0,20.0,True
3.0,1583.35,122.34,True
3.0,1150.0,79.0,True
2.0,925.0,63.0,True
3.0,1147.0,77.9,True
1.0,520.0,40.0,False
2.0,548.96,56.46,True
3.0,1491.0,93.0,True
1.0,985.0,37.0,False
3.0,1208.3798392725337,67.86,True
4.0,1524.0,86.0,True
3.0,819.0,89.82,False
4.0,2999.0,160.94,True
2.0,1155.0,76.0,True
2.0,1597.0,55.28,False
2.0,1450.0,67.0,True
2.0,673.13,57.0,True
3.0,1260.0,80.08,False
2.0,2277.91,95.31,True
2.0,1531.52,80.72,True
2.0,1481.61,75.98,True
1.0,860.0,36.0,False
2.0,1010.0,68.0,True
3.0,1263.0,77.97,False
3.0,1738.0,114.42,True
4.0,2496.0,178.0,True
2.0,1447.0,72.75,True
1.0,519.0,33.0,True
1.0,550.0,24.25,True
4.0,1875.81,112.0,True
2.0,980.0,60.0,True
2.0,1664.81,69.95,True
4.0,1805.0,106.84,True
4.0,1300.0,104.97,True
3.0,877.1600000000001,70.74,True
3.0,1909.2,103.2,True
1.0,569.0,37.03,True
4.0,2200.0,135.0,True
2.0,844.0,48.75,True
2.0,1147.0,50.0,False
3.0,999.0,71.0,False
2.0,1344.0,66.0,True
2.0,1479.0,103.5,True
4.0,2248.0,163.0,True
3.0,1554.0,70.0,False
3.0,2095.0,112.0,True
2.0,3157.0,122.0,True
4.5,1489.66,126.02,True
1.0,564.27,26.87,True
3.0,1428.76,91.34,False
2.0,495.66,54.23,True
3.0,1997.44,100.33,True
1.0,667.1266130908446,21.0,True
4.0,1409.0,120.0,True
2.0,928.64,64.72,True
2.0,490.0,53.0,True
1.0,406.5,30.0,True
2.0,648.39,64.39,True
2.0,1299.0,60.0,True
2.0,1020.9,58.46,True
3.0,1951.5,108.4,True
4.0,1799.72,109.98,True
2.0,1301.4,65.4,True
1.0,760.0,37.0,False
1.0,555.0,31.22,True
3.0,2850.0,135.6,True
4.0,1355.0,101.32,False
4.0,1450.0,93.0,True
3.0,2600.0,112.0,True
1.0,605.72,31.88,True
3.0,1739.57,136.01,True
1.0,629.0,28.96,True
3.0,1891.8,95.05,True
2.0,1368.19,71.26,False
1.0,411.85,32.6,False
2.0,1300.0,61.01,True
1.0,393.1,29.31,True
2.0,829.0,67.0,False
3.0,1959.27,93.97,True
1.0,819.0,52.0,False
2.0,975.0,62.47,True
3.0,1222.65,75.94,True
2.0,1100.0,71.96,True
2.0,995.22,73.72,True
3.0,1751.59,143.58,True
3.0,1590.0,103.0,True
4.0,674.56,75.18,False
3.0,1617.24,88.39,True
1.0,447.32,47.26,True
3.0,1307.06,68.82,False
2.0,2930.0,144.0,True
2.0,850.0,60.0,False
2.0,998.0,48.0,True
3.0,2130.0,99.0,True
2.0,734.36,51.76,True
1.5,505.0,45.14,True
2.0,1395.18,67.27,True
2.0,1840.0,72.8,False
3.0,1599.0,81.52,True
2.0,921.48,43.88,True
3.0,2288.0,130.52,True
2.0,750.0,45.0,True
5.0,2500.0,147.0,True
3.0,2297.6400000000003,132.87,True
2.0,1200.0,46.0,False
3.0,1024.0,80.08,True
2.0,1107.0,53.4,True
2.0,1620.2532261816891,76.0,True
2.0,575.3,47.63,True
4.0,2500.0,108.0,False
1.0,689.0,58.0,False
2.0,881.0,57.97,False
4.0,1944.72,147.0,True
2.0,1025.0,54.0,True
3.0,630.58,65.61,True
2.5,1400.0,77.0,True
3.0,2868.0,106.0,True
1.0,717.0,30.5,False
2.0,952.0,78.77,True
4.0,2204.5,143.0,True
1.5,721.2,49.6,False
3.0,995.0,80.0,False
2.0,703.0,57.15,True
2.0,1279.2,85.28,True
3.0,1275.0,97.53,True
1.0,420.0,36.38,False
3.0,960.7,76.47,False
2.5,3183.64,115.84,True
2.0,799.0,59.61,True
3.0,1730.0,96.0,False
3.0,799.0,61.5,False
3.0,3365.3798392725334,129.94,True
2.5,829.14,75.0,True
2.0,719.0,53.98,False
4.0,3200.0,229.8,True
4.0,3350.0,141.51,True
1.0,625.0,32.33,False
3.5,1483.63,101.37,False
2.5,912.0,83.0,True
4.0,2433.0,120.64,True
3.0,1334.56,85.12,False
1.0,1230.0,43.0,True
2.0,1066.0,56.72,True
3.0,1480.24,77.0,False
1.0,531.0,19.5,False
3.0,2407.1,140.0,True
2.0,1159.0,72.0,True
2.0,893.0,71.14,True
2.0,1481.0,48.86,True
3.5,1990.0,130.0,True
4.0,966.35,88.0,True
3.0,2500.0,109.59,True
4.0,3076.03,194.4,True
2.0,1099.0,71.0,False
3.0,1341.0,80.0,True
1.0,649.0,42.0,True
3.0,1150.0,80.0,False
4.0,1996.0,146.16,False
3.0,2141.56,113.31,True
1.0,610.0,21.0,True
3.0,1881.0,126.72,True
4.0,2477.05,115.75,True
3.0,1329.44,83.09,False
2.0,805.0,56.61,True
1.0,710.0,40.0,False
2.0,852.23,62.64,True
3.0,1141.26,84.35,True
2.0,1015.0,52.0,True
2.0,1449.55,72.0,True
1.0,660.0,35.0,False
3.0,1530.6,76.53,False
1.0,526.0,35.69,True
1.0,130.0,39.55,True
2.0,738.68,57.97,False
2.0,1149.0,54.8,True
2.0,443.49,39.78,True
1.5,600.23,49.79,True
2.0,1990.0,60.0,True
2.0,968.81,56.6,True
3.5,769.56,61.91,False
1.0,1088.0,46.87,True
2.0,495.0,52.0,False
2.0,959.34,62.21,True
2.0,1207.0,45.04,False
2.0,483.0,48.92,False
2.0,693.0,55.84,True
3.0,1120.0,82.0,True
1.0,830.0,42.0,False
2.0,1497.0,88.27,True
3.5,2800.0,113.0,True
2.0,799.0,51.92,True
5.0,3700.0,125.0,True
1.0,550.0,42.99,True
2.5,1367.0,73.22,True
4.0,3365.5,153.0,True
1.0,790.0,16.0,True
2.0,1423.0,80.0,False
3.5,1380.0,92.84,True
3.0,919.0,74.74,True
4.0,1246.0,122.0,False
2.0,643.76,57.39,True
1.0,985.0,45.0,False
3.0,1779.52,77.37,True
2.0,727.42,73.3,False
1.0,621.66,31.88,True
3.0,1250.0,98.0,True
3.0,1430.0,77.0,False
1.0,309.07,32.03,True
2.0,599.89,50.0,False
2.0,999.99,75.0,False
3.0,1810.79,101.32,False
3.0,1805.83,86.96,True
3.0,1163.69,84.42,True
2.0,858.72,53.62,True
3.0,995.0,80.28,False
3.0,2107.43,98.02,True
3.0,978.67,77.0,True
1.5,510.0,40.0,False
3.0,1805.5,78.5,False
2.0,808.94,68.65,True
1.0,515.0,19.5,False
3.0,2202.0,120.41,True
2.0,2468.0,91.0,True
2.0,732.45,56.14,True
2.0,697.0,53.5,True
3.0,2800.0,159.0,True
3.0,1244.3798392725337,88.0,True
2.0,699.0,59.99,True
3.0,1349.0,102.0,True
3.0,1534.21,87.51,True
4.0,1470.5064523633782,92.0,False
3.0,1963.0,97.0,True
2.5,994.9,77.0,True
1.0,900.54,56.39,True
1.0,595.0,39.82,True
3.0,2485.0,97.3,True
3.0,882.0,76.49,True
2.0,841.08,64.0,True
3.0,1460.0,88.0,True
1.0,685.1266130908446,34.0,False
4.0,1303.7,95.37,True
3.0,1999.0,92.84,True
1.0,734.15,28.9,True
2.0,794.33,73.83,True
1.0,775.0,42.88,False
2.0,1340.0,54.0,False
1.0,840.0,12.0,False
3.0,1440.0,133.0,True
1.0,479.23,36.03,True
3.0,960.0,77.96,True
2.0,710.0,61.02,True
1.0,815.1266130908446,26.0,True
3.0,1027.0,88.0,False
1.0,613.23,35.02,False
4.0,2108.0,125.86,True
3.0,520.65,60.52,True
2.0,1525.29,71.61,True
2.0,986.4,63.91,False
3.0,2000.0,85.3,True
3.0,1802.67,96.71,True
2.0,790.0,70.0,True
2.0,1285.2532261816891,76.98,True
2.0,1643.2532261816891,42.0,True
4.0,1814.0,83.5,True
5.0,1795.0,155.32,True
2.0,1358.64,66.6,True
2.0,1205.0,57.82,True
1.0,599.0,20.13,True
2.0,896.46,50.2,False
2.0,1298.64,65.16,True
1.5,669.71,51.28,True
2.0,1100.0,56.11,True
2.0,695.0,57.3,True
1.0,239.99,24.31,False
1.0,541.0,19.5,False
2.0,875.28,85.77,True
3.0,752.23,70.75,True
2.0,1420.0,52.99,False
2.0,634.42,61.11,True
5.0,3235.0,185.44,True
4.0,1900.0,106.0,True
2.0,805.0,69.67,True
1.0,860.0,48.0,True
3.0,1200.0,75.0,True
1.0,655.0,42.0,True
2.0,1069.26,60.45,True
1.0,730.0,35.0,True
3.5,1220.0,94.0,False
3.0,950.0,80.0,True
2.0,1559.05,73.54,True
1.0,459.02,32.6,False
2.0,688.0,45.0,False
2.0,1360.0,62.0,True
2.0,826.87,66.34,True
2.0,1143.9,64.0,True
3.0,5936.4,131.92,True
4.0,896.0,84.83,True
2.0,1390.0,97.0,True
2.0,1009.67,66.81,True
1.5,808.0,52.77,False
2.0,1545.8,67.49,True
3.0,1985.81,109.11,False
2.0,830.35,53.78,True
3.0,1099.0,71.83,True
3.0,1432.0,77.72,True
2.0,1390.0,70.0,False
2.0,1368.19,71.26,False
2.5,767.0,53.0,False
1.0,575.82,28.91,True
2.0,905.0,51.0,True
2.0,1027.5,87.25,True
2.0,634.0,52.07,True
4.0,2125.0,154.49,True
2.0,1020.6,56.7,True
3.0,1185.0,75.0,True
1.0,730.0,14.0,True
2.5,1170.0,83.02,False
3.0,1960.0,109.0,True
6.0,4232.84,211.28,True
2.0,545.0,48.0,False
2.0,1740.0,76.94,True
2.5,653.19,54.16,True
3.0,590.39,68.49,True
2.0,832.26,67.15,True
2.0,1049.0,50.68,True
2.5,1280.0,80.2,True
1.0,665.0,29.66,True
2.0,1294.8,65.05,True
2.0,615.27,54.82,True
2.0,758.81,61.48,True
3.0,1698.5798392725335,79.0,True
1.0,523.97,26.87,True
2.0,889.0,65.88,True
4.0,2900.0,138.0,True
2.0,955.0,62.63,False
2.5,1808.78,109.5,True
4.0,1785.5,111.48,False
4.0,1400.5064523633782,87.0,False
2.0,1300.0,53.0,False
1.0,599.0,43.0,True
1.0,570.0,29.0,False
2.0,993.0,73.05,True
3.0,579.05,68.01,True
2.0,430.0,39.0,False
2.0,1461.2532261816891,88.29,True
2.0,989.76,73.16,True
2.0,763.68,55.5,True
1.0,480.0,49.0,False
2.0,656.81,62.0,True
2.0,1201.94,68.98,True
1.0,1250.0,29.13,True
2.0,1030.75,54.25,False
2.0,1030.0,60.0,False
2.0,1297.2,65.2,True
2.5,1825.6,72.0,True
2.0,926.66,70.91,True
3.0,1199.0,97.0,False
3.0,1760.37,100.65,True
1.0,840.0,13.0,False
2.0,1490.0,54.0,True
4.0,746.74,75.7,True
1.5,977.6899196362668,50.5,False
4.0,2103.18,100.08,True
2.0,559.87,55.05,False
2.0,949.0,72.18,True
4.0,2119.62,92.56,True
4.0,1370.0,90.19,True
5.0,2180.0,135.0,True
2.0,1350.0,42.0,True
1.0,817.36,48.08,True
2.0,1404.15,75.05,True
2.0,651.59,63.16,True
2.0,804.0,41.15,False
1.0,649.0,23.82,True
3.0,743.09,68.82,True
2.0,1210.53,72.61,True
1.0,610.0,27.8,False
3.0,1460.0,90.0,False
5.0,2000.0,115.0,True
2.0,440.39,48.0,False
1.0,590.65,39.52,True
5.0,1699.54,125.26,True
1.0,869.0,30.0,False
3.0,884.9,84.72,True
3.0,1050.0,80.9,True
4.0,2394.5064523633782,112.0,True
3.0,1950.0,91.0,True
3.0,1084.33,76.32,True
1.0,650.0,20.0,True
3.0,844.0,74.22,True
2.0,939.0,54.0,False
2.0,1279.0,44.27,False
5.0,3655.0,186.7,True
2.0,797.46,56.71,True
2.0,1329.16,63.64,True
1.5,780.75,32.7,False
3.0,1131.0,85.85,True
3.5,1478.0,96.34,True
2.0,746.0,69.91,True
4.0,2309.9,115.58,True
3.0,1429.21,82.17,True
2.0,745.23,68.48,True
4.0,1400.0,90.0,True
2.0,697.0,57.0,True
2.0,894.0,71.0,True
3.0,1656.88,95.46,True
3.0,1086.0,75.0,True
2.0,1600.0,71.01,True
3.0,1069.0,75.0,True
3.0,1132.37,66.61,True
1.0,560.6,33.0,False
2.0,1451.45,83.0,True
2.0,474.42,52.18,False
1.0,710.0,10.0,True
2.0,1384.14,54.28,True
4.0,1935.86,93.07,True
1.0,850.0,50.29,False
2.5,768.9,61.93,False
2.5,670.0,74.0,False
3.0,1520.3798392725337,65.0,True
2.0,1296.0,86.31,True
2.0,1000.0,78.0,False
2.0,900.0,62.0,False
2.0,649.0,58.0,True
3.0,642.0,65.0,True
3.0,2374.05,139.65,True
3.0,1010.08,76.87,True
3.0,1694.48,87.28,False
3.0,1514.0,80.0,True
2.0,1340.0,74.0,True
4.0,2386.7,122.01,False
4.0,3100.0,97.73,True
1.0,793.0,24.1,False
3.0,999.0,104.54,True
2.0,403.71,46.0,False
1.0,573.84,31.88,True
1.0,397.38,29.14,False
1.0,416.53,36.22,True
2.0,1296.0,83.56,True
3.0,1121.88,89.61,False
2.0,650.0,57.35,False
4.0,2312.0,115.6,True
4.0,1637.0,103.02,True
1.0,1120.0,40.0,True
2.0,2667.25,113.5,True
2.0,1481.61,75.98,True
1.0,449.0,34.0,False
2.0,1445.0,60.0,False
3.0,1236.0,73.54,False
4.0,1903.04,120.89,True
2.0,1550.0,58.48,True
3.0,1119.33,8.65,True
2.0,922.0,49.55,True
1.0,1253.19,65.27,True
2.0,933.2532261816892,71.64,True
3.0,999.0,84.87,False
3.0,2046.0,110.97,True
2.0,715.86,58.95,True
2.0,1518.0,62.0,True
3.0,2436.48,101.52,True
2.0,1250.0,50.0,True
3.0,2555.0,125.46,True
2.0,1977.9,104.1,True
3.0,1300.0,68.63,True
2.0,1245.0,71.67,False
1.5,699.42,58.46,False
2.0,678.71,56.3,True
2.0,1420.2532261816891,60.0,True
3.5,2600.0,143.0,True
3.0,1950.0,110.0,True
2.0,851.34,65.74,False
2.0,798.81,65.84,False
3.0,1060.0,76.44,True
1.5,818.75,48.91,True
2.0,611.0,50.0,False
2.0,778.31,78.49,False
2.0,1250.0,53.38,False
1.0,779.0,39.38,True
2.0,789.0,63.0,True
2.0,971.0,77.7,True
1.0,332.13,32.5,False
3.0,875.0,70.0,True
4.0,2047.0,117.0,True
5.0,2107.0,119.18,True
3.0,1935.95,78.22,True
5.0,1565.0,115.41,True
3.0,1118.0,102.0,True
1.5,696.0,48.0,True
3.0,994.91,71.55,True
4.0,1240.0,100.44,True
2.0,757.0,59.11,False
1.0,479.0,41.0,True
3.0,750.0,64.29,True
3.0,1079.0,80.0,False
3.0,1315.0,92.66,True
2.0,999.0,77.8,False
2.0,1110.0,76.0,True
1.0,795.0,39.94,False
3.0,1114.93,95.67,True
3.0,934.0,74.0,True
3.0,1936.0,88.0,True
2.0,695.33,67.61,True
3.0,748.51,69.14,True
3.0,955.36,76.49,True
3.0,1108.0,81.9,False
1.0,538.0,35.69,True
4.0,3879.17,147.64,True
3.0,1116.0,88.29,True
3.0,1380.0,97.31,True
1.0,550.0,23.0,False
3.0,1342.0,93.64,False
1.0,568.35,29.1,True
3.0,1571.43,133.71,False
2.0,689.0,50.0,False
2.0,899.0,70.0,False
3.0,1730.0,150.0,False
2.0,661.0,51.8,True
2.0,1251.0,71.84,True
3.0,1024.38,104.0,False
2.0,1350.0,51.0,False
1.0,733.1266130908446,23.8,True
2.0,1000.0,56.0,True
2.0,1041.0,63.2,True
2.0,820.0,62.34,True
3.0,1481.5,89.0,True
6.0,2516.15,278.03,True
4.0,1874.21,112.32,True
1.0,545.53,32.09,True
4.0,2269.0,100.52,True
2.0,1504.0,75.62,True
2.0,950.0,49.0,True
2.0,1050.0,56.0,False
3.0,1149.0,86.0,False
2.0,760.0,50.0,True
3.0,1482.0,76.0,True
1.0,820.0,52.87,True
2.0,1057.45,71.16,True
2.0,1477.0,68.0,True
1.0,469.0,32.4,True
4.0,2780.0,163.05,True
1.0,309.55,36.0,False
3.5,1800.0,96.54,True
1.0,552.5,26.0,True
3.0,606.53,68.0,True
2.0,1323.0,86.0,False
3.0,861.0,78.23,False
4.0,3300.0,165.0,True
2.0,548.59,44.0,False
2.0,910.0,76.89,True
1.5,871.0,49.62,False
1.0,403.25,34.0,True
2.0,1558.7,71.15,True
1.0,610.0,20.0,True
2.0,1295.0,71.0,True
3.0,959.0,76.94,False
2.0,734.15,53.1,True
3.0,2550.0,116.0,True
2.0,688.85,55.1,False
5.0,4065.0,157.0,False
4.0,957.24,79.17,False
1.0,565.0,42.72,False
2.0,670.0,49.33,False
2.0,725.0,62.0,True
3.0,669.15,86.47,True
2.0,1400.0,59.0,True
2.0,760.2532261816891,56.0,True
1.0,940.0,15.0,False
4.0,3547.0,163.0,True
2.0,752.76,73.3,False
3.0,709.54,62.47,True
2.0,655.63,59.5,True
1.0,398.26,37.93,True
1.0,355.46,42.52,True
4.0,2589.0,159.25,True
2.0,498.9,40.81,False
2.0,950.0,79.97,True
3.5,1398.0,107.0,True
1.0,705.0,40.0,False
2.0,698.0,60.37,False
1.0,523.0,19.0,False
1.0,760.0,38.98,True
2.0,685.0,67.78,True
2.0,1341.77,71.55,True
3.0,980.0,60.0,True
3.0,1032.24,69.77,True
1.0,732.0,41.95,True
3.0,619.5,68.0,True
3.0,2269.2,76.6,True
1.0,499.0,11.0,False
1.0,1010.0,44.2,False
1.0,820.0,34.14,False
4.0,5250.0,214.46,True
4.0,1626.97,131.26,True
3.0,1341.0,73.12,False
3.0,687.62,62.54,True
4.0,1571.44,104.39,False
1.0,522.0,40.1,True
2.0,865.7732261816891,68.9,True
3.0,796.0,68.54,True
2.0,1005.0,77.88,True
4.0,2900.0,136.44,True
3.0,2480.0,107.5,True
2.0,889.64,63.09,False
5.0,8357.633065454223,227.0,True
3.0,1646.89,80.73,True
4.0,2818.0,144.0,True
3.0,1650.0,69.0,True
2.0,1350.0,66.0,True
1.0,1060.0,17.0,True
3.0,702.24,74.85,True
3.0,1445.0,100.0,True
4.0,2175.0,105.0,True
4.0,2161.74,92.58,True
1.0,537.0,32.52,False
2.0,729.0,63.0,False
2.0,977.5,85.0,True
2.0,629.0,42.0,False
4.0,1880.6464523633783,157.58,True
3.0,1919.36,96.0,True
2.0,1600.0,86.47,True
1.0,830.0,18.0,True
2.0,859.0,61.0,True
4.0,1668.0,117.04,True
3.0,659.25,57.87,True
3.0,859.9,72.68,True
4.5,2910.0,169.78,True
1.0,420.0,37.0,True
2.0,1532.0,96.84,False
1.0,1014.0,30.0,True
2.0,648.27,62.23,False
3.0,2207.0,103.0,False
2.0,1790.0,34.0,False
1.0,546.0,24.0,False
2.0,1381.4,63.37,True
2.0,587.34,47.83,False
